211,10,0.267369
211,Sof211,0.241227
667,10,0.280243
767,10,0.335493
767,2,0.281631
91,740,0.277187
91,10,0.258433
91,750,0.268589
91,720,0.342495
91,730,0.2658
7111,10,0.255705
3415,10,0.259229
3412,10,0.288064
653,10,0.347845
653,12,0.270286
653,20,0.29493
653,Sof653,0.329174
653,N51,0.261896
3411,10,0.288253
8544,10,0.268793
5333,10,0.273902
2544,10,0.277786
5522,10,0.268192
25,10,0.287164
25,20,0.495627
25,58,0.609132
25,25,0.314739
25,30,0.527803
25,50,0.55167
25,40,0.436736
25,60,0.275261
25,70,0.252624
25,N4,0.27095
92,10,0.267985
92,2,0.257664
92,720,0.266418
92,730,0.289723
20,11,0.219974
20,10,0.233048
20,13,0.212831
20,12,0.243218
20,15,0.240998
20,14,0.245539
20,17,0.242366
20,16,0.212344
20,19,0.244581
20,18,0.207006
20,Sof20,0.286105
20,5,0.225381
20,7,0.236384
20,6,0.252652
20,9,0.233364
20,8,0.229733
7276,10,0.257052
406,10,0.315687
406,N34,0.621728
406,20,0.501116
5504,10,0.258138
541,10,0.272499
7513,10,0.256159
4,150,0.358613
4,152,0.340561
4,210,0.571419
4,158,0.265423
4,310,0.310177
4,190,0.500795
4,218,0.611418
4,60,0.311524
4,61,0.383005
4,62,0.362462
4,130,0.262518
4,274,0.533426
4,110,0.225332
4,80,0.328098
4,138,0.252648
4,230,0.275786
4,N2,0.279783
4,170,0.394726
4,20,0.456837
4,22,0.605809
4,40,0.51456
4,180,0.552039
4,280,0.532779
4,250,0.295954
4,282,0.596019
4,272,0.331161
4,200,0.529025
4,140,0.237847
4,300,0.257297
4,302,0.260979
4,120,0.250497
4,260,0.576689
4,240,0.297801
4,70,0.309887
4,90,0.226922
4,100,0.250827
4,160,0.255753
4,220,0.555944
4,10,0.290254
4,54,0.44588
4,270,0.289092
4,30,0.610957
4,50,0.507493
4,290,0.502546
3975,10,0.260167
8655,10,0.255727
8900,10,0.247448
8900,20,0.292831
8900,N82,0.255115
8911,10,0.255838
3835,10,0.272055
4111,10,0.273705
5720,10,0.267439
5720,20,0.294396
717,N56,0.275249
717,N57,0.257558
717,20,0.260607
675,Sof675,0.572958
675,10,0.333397
5923,10,0.253668
2211,10,0.256466
672,10,0.315915
672,20,0.280537
672,N54,0.393557
672,30,0.263484
672,28,0.295659
672,35,0.422624
7955,10,0.260425
3403,10,0.2952
9888,10,0.245959
716,10,0.294386
716,5,0.268112
264,10,0.267845
5511,10,0.267414
6714,10,0.25788
7589,10,0.263408
4233,10,0.237659
4233,20,0.267424
2499,10,0.271832
4101,10,0.285777
55,10,0.257183
55,30,0.238332
55,5,0.192864
55,20,0.339507
5613,10,0.267626
5613,18,0.26809
57,10,0.265962
57,30,0.252572
57,20,0.264189
57,40,0.460539
57,38,0.32979
5611,10,0.272016
4103,10,0.276588
2310,10,0.288025
2310,N69,0.322102
8966,N84,0.253894
8966,12,0.366345
415,10,0.300115
7223,Sof7223,0.250102
6535,10,0.252991
410,10,0.2209
410,Sof410,0.502782
411,N35,0.258614
411,18,0.276331
412,10,0.253684
412,20,0.235708
412,25,0.253265
412,30,0.237617
412,50,0.384669
412,40,0.240431
412,60,0.234806
412,68,0.439502
412,15,0.253743
412,Sof412,0.321974
4304,10,0.248201
9779,10,0.263408
9779,2,0.25994
8677,10,0.259725
375,10,0.274659
375,12,0.274466
293,10,0.269974
6533,10,0.273181
989,710,0.285256
9098,710,0.255962
310,10,0.279586
700,10,0.479401
316,10,0.270903
89,Sof89,0.398283
89,10,0.266402
89,20,0.525262
89,30,0.300209
89,28,0.502893
89,50,0.320335
89,40,0.278818
89,60,0.389998
396,10,0.305386
395,10,0.282179
395,30,0.266904
395,20,0.293025
7912,10,0.252289
4404,10,0.267919
80,10,0.277251
80,N21,0.263536
5710,10,0.272093
5710,20,0.291079
87,740,0.271333
87,10,0.336364
87,750,0.306481
87,720,0.302817
87,730,0.275482
85,10,0.536935
85,20,0.521698
85,30,0.289646
85,28,0.295717
85,40,0.273937
85,2,0.516161
8510,10,0.252078
8510,30,0.254521
8510,20,0.263364
762,10,0.34524
2410,10,0.275801
4123,10,0.269214
6511,10,0.253778
6513,10,0.252829
6666,10,0.271035
6666,Sof6666,0.249875
6667,10,0.273027
6667,N76,0.337918
5503,10,0.267912
3,10,0.296132
3,40,0.49163
3,Sof3,0.204887
918,28,0.372687
918,30,0.390365
918,20,0.268269
918,10,0.263845
7,10,0.373503
8077,10,0.261067
367,10,0.20266
6953,10,0.253224
7213,10,0.578208
425,10,0.270208
425,18,0.267454
424,10,0.219398
424,2,0.27295
2414,10,0.271718
977,10,0.271063
531,30,0.188199
2444,10,0.275815
581,10,0.225138
581,20,0.31038
581,N50,0.283143
443,10,0.253101
443,20,0.232238
443,Sof443,0.238933
443,30,0.275491
443,40,0.373486
443,5,0.239712
3199,10,0.287359
441,10,0.260171
2932,10,0.261564
3955,10,0.260378
3955,Sof3955,0.293446
444,10,0.260584
444,26,0.254063
444,20,0.305431
444,22,0.253234
444,32,0.382998
444,44,0.28272
444,30,0.332955
444,N45,0.240666
444,N44,0.260129
444,40,0.234893
444,34,0.346329
444,42,0.248724
4622,10,0.266612
4622,20,0.280173
383,10,0.27833
241,10,0.267045
241,2,0.267322
241,20,0.465716
241,Sof241,0.277246
386,9,0.304124
386,10,0.267706
386,20,0.28075
242,N30,0.277347
242,10,0.267369
3553,10,0.259816
8556,10,0.255571
6678,10,0.253848
4623,10,0.266557
784,10,0.310215
784,2,0.336789
784,20,0.343351
784,4,0.29964
38,10,0.27364
38,30,0.278451
38,20,0.26472
38,40,0.273503
38,28,0.267354
780,10,0.279105
780,Sof780,0.526534
781,10,0.26136
781,30,0.271049
781,20,0.290509
781,40,0.30132
781,N60,0.260288
3500,10,0.308199
6502,10,0.257786
31,10,0.349049
31,30,0.276914
31,20,0.322202
31,N5,0.322572
31,40,0.273993
8533,10,0.371255
789,710,0.259544
35,10,0.463647
35,20,0.582081
35,32,0.483466
35,30,0.612385
35,50,0.250032
35,40,0.289609
34,10,0.522636
34,20,0.465842
7110,10,0.256228
9778,10,0.259417
8721,10,0.256901
434,10,0.237689
434,Sof434,0.219266
7688,Sof7688,0.249757
431,10,0.406456
431,20,0.494772
431,49,0.378714
431,46,0.35765
431,30,0.32831
431,43,0.315269
431,40,0.31396
431,N39,0.271607
431,6,0.405894
3613,10,0.288308
generic,generic,0.31168
334,10,0.26701
334,N32,0.268181
453,10,0.237949
5614,10,0.266645
574,N49,0.22945
574,10,0.333779
574,2,0.223145
574,20,0.295352
60,N12,0.262478
60,10,0.584711
60,26,0.499005
60,N11,0.366512
60,20,0.268159
60,30,0.262138
60,50,0.507778
60,35,0.525661
60,34,0.309432
60,12,0.506579
60,5,0.279759
60,40,0.540608
60,Sof60,0.514975
61,N13,0.263792
61,30,0.417512
258,10,0.280782
4102,10,0.247614
65,10,0.541211
65,20,0.535091
65,120,0.315615
65,30,0.605844
65,50,0.573268
65,40,0.591917
65,60,0.51864
65,98,0.317231
65,62,0.515897
65,130,0.303016
65,110,0.34892
65,70,0.490377
65,90,0.590148
65,80,0.589998
65,85,0.565158
65,95,0.520352
65,100,0.298259
65,Sof65,0.351505
65,78,0.526047
66,10,0.286913
66,20,0.348209
66,Sof66,0.393415
66,N14,0.379883
6531,10,0.252728
7266,10,0.25815
171,10,0.239933
7011,10,0.257175
854,10,0.320946
6688,10,0.269875
8944,10,0.253496
7717,10,0.262088
7155,10,0.254484
5233,10,0.255729
5700,10,0.285981
978,720,0.26641
978,710,0.265469
8534,100,0.31512
654,10,0.297942
2,50,0.233298
2,40,0.234074
2,52,0.234977
2,60,0.460836
2,62,0.255128
2,5,0.223799
2,70,0.290036
2,90,0.264692
2,80,0.275562
2,Sof2,0.240769
652,38,0.372719
652,20,0.346436
652,Sof652,0.396758
652,48,0.475724
652,30,0.292982
652,50,0.277482
652,40,0.294474
652,5,0.333077
481,10,0.242531
481,20,0.245306
650,10,0.301519
6,10,0.313769
6,20,0.310049
6,30,0.311635
6,50,0.310249
6,40,0.309756
6,60,0.310442
6,70,0.313423
6,8,0.334087
6,80,0.311382
6,N3,0.328187
6,100,0.325351
6,90,0.33589
6724,10,0.272982
7555,10,0.252554
402,10,0.255169
402,30,0.263477
402,20,0.297253
7926,10,0.260997
752,Sof752,0.449944
752,20,0.415669
8992,10,0.253343
754,10,0.301787
754,12,0.310477
465,10,0.211582
562,10,0.228517
651,10,0.553899
461,10,0.241756
461,20,0.232339
461,48,0.249932
461,32,0.235442
461,30,0.242359
461,40,0.382403
461,5,0.289774
4402,10,0.293342
9088,720,0.256367
9088,710,0.249258
3877,10,0.275844
99,740,0.253318
99,10,0.257709
99,20,0.268594
99,730,0.253342
98,740,0.278516
98,10,0.303117
98,750,0.262316
98,20,0.305941
98,770,0.27198
98,772,0.25748
98,762,0.287673
98,763,0.254872
98,760,0.271498
98,790,0.254303
98,764,0.282058
98,730,0.267749
6522,10,0.264118
5533,10,0.293079
3865,10,0.261022
227,10,0.259192
90,60,0.39442
90,62,0.47081
90,64,0.259718
90,110,0.629365
90,66,0.277562
90,80,0.276693
90,20,0.315573
90,44,0.201517
90,42,0.276847
90,40,0.276874
90,N23,0.266245
90,N22,0.256637
90,N24,0.281965
90,120,0.276144
90,108,0.542931
90,70,0.280408
90,90,0.272547
90,100,0.684252
90,92,0.343499
90,94,0.603492
90,10,0.692949
90,30,0.271445
90,50,0.279374
224,10,0.270051
6954,10,0.252912
222,10,0.276673
222,N28,0.249331
222,20,0.269917
869,710,0.253304
10,10,0.262703
13,10,0.267795
12,10,0.269785
12,20,0.263701
6353,10,0.279916
6524,10,0.24741
7212,10,0.253199
5714,10,0.257033
864,10,0.300283
864,Sof864,0.241311
5711,N74,0.267882
5711,10,0.291294
866,10,0.314621
3965,10,0.288259
722,10,0.516012
721,10,0.40219
721,20,0.301124
721,N58,0.326396
8835,10,0.255504
8835,Sof8835,0.252104
5812,10,0.338649
2357,10,0.271338
8833,10,0.268813
3855,10,0.254781
3855,20,0.279857
7933,10,0.253862
886,2,0.256845
886,20,0.257083
886,10,0.356661
5112,10,0.276646
4243,10,0.257624
554,10,0.24692
554,12,0.226243
554,18,0.264104
888,710,0.253853
551,N48,0.227109
551,10,0.363541
3866,10,0.274705
553,10,0.243372
553,20,0.255392
553,22,0.22381
3631,10,0.259825
8277,10,0.269308
3533,10,0.29197
7021,10,0.264817
234,10,0.279633
7677,10,0.263094
4613,10,0.25811
4613,4,0.248682
4612,20,0.280453
4612,N72,0.276461
5050,10,0.333872
232,10,0.266897
232,20,0.268057
232,32,0.331896
232,30,0.265165
232,50,0.303947
232,40,0.280574
232,60,0.296969
232,N29,0.247554
232,70,0.264066
959,710,0.268986
7255,10,0.262566
7079,10,0.26423
46,10,0.478472
44,10,0.271744
44,20,0.260238
44,32,0.443401
44,30,0.590419
44,50,0.281495
44,40,0.293048
44,60,0.406861
44,70,0.43105
44,82,0.234509
44,90,0.288735
44,80,0.344605
42,6,0.48336
40,150,0.235406
40,152,0.297704
40,192,0.341103
40,60,0.443318
40,130,0.248694
40,110,0.369104
40,69,0.598078
40,80,0.28446
40,170,0.253711
40,20,0.273294
40,22,0.267028
40,40,0.481137
40,182,0.328931
40,140,0.243268
40,120,0.254074
40,72,0.458429
40,70,0.468701
40,102,0.332245
40,90,0.238553
40,160,0.299008
40,N7,0.649005
40,11,0.323174
40,10,0.269301
40,39,0.512235
40,12,0.268864
40,14,0.260982
40,16,0.277508
40,31,0.658916
40,30,0.267076
40,37,0.545432
40,50,0.473443
40,35,0.599377
41,10,0.233259
41,20,0.234393
41,22,0.257784
41,30,0.287295
41,1,0.231907
41,Sof41,0.234447
1,20,0.256917
1,30,0.341014
1,50,0.233826
1,40,0.417196
1,52,0.308297
1,60,0.445707
1,62,0.492619
1,70,0.46981
1,80,0.470516
8925,10,0.264599
808,N62,0.268249
808,720,0.274517
808,710,0.26568
5,10,0.249111
5,20,0.381441
5,30,0.344388
5,50,0.277575
5,40,0.233362
5,60,0.233385
5,Sof5,0.235107
8676,10,0.245995
9892,10,0.299841
325,10,0.266869
325,Sof325,0.239411
5803,10,0.268093
9898,710,0.255689
2422,10,0.274654
6403,N75,0.253176
6403,10,0.255932
9119,10,0.258015
4311,10,0.248374
4313,10,0.266688
4313,20,0.266689
4314,10,0.270268
204,10,0.267412
204,Sof204,0.301011
204,20,0.268315
206,10,0.273942
899,10,0.313216
899,N65,0.355882
899,20,0.339267
899,16,0.274825
899,30,0.271436
899,36,0.261979
899,40,0.281404
899,Sof899,0.665081
7626,10,0.254542
77,10,0.591995
77,20,0.510368
77,30,0.620079
77,35,0.483114
77,1,0.427615
77,2,0.594678
77,N20,0.415016
75,10,0.401456
75,38,0.329724
75,20,0.553662
75,Sof75,0.34592
75,N19,0.412125
75,50,0.310692
75,40,0.549245
75,60,0.465796
75,70,0.465732
75,30,0.406718
8967,N85,0.269029
73,10,0.340922
73,20,0.266641
73,Sof73,0.253474
3933,10,0.277854
71,10,0.308698
71,20,0.293241
71,N17,0.264794
71,N18,0.420305
71,30,0.303351
71,28,0.343591
71,2,0.275513
70,10,0.313073
70,Sof70,0.268234
70,20,0.527028
70,48,0.622721
70,N15,0.310508
70,N16,0.391128
70,30,0.439476
70,42,0.62586
70,50,0.617661
70,40,0.53492
70,60,0.62271
70,130,0.304476
70,110,0.347056
70,70,0.469337
70,120,0.29812
70,90,0.595501
70,80,0.5077
70,100,0.508624
4466,10,0.28338
3703,10,0.294918
483,10,0.256385
483,Sof483,0.248515
482,10,0.233871
79,1,0.258653
79,10,0.295974
79,20,0.300226
79,Sof79,0.261799
79,18,0.453703
9977,10,0.260851
3544,10,0.260207
6400,10,0.250711
6400,Sof6400,0.249805
2200,10,0.277264
4713,10,0.2738
5443,10,0.272998
8993,10,0.255726
8990,100,0.253357
4000,10,0.278094
471,20,0.371739
471,10,0.301874
471,5,0.232684
471,N46,0.267146
353,10,0.295608
352,10,0.267083
352,2,0.267062
9881,10,0.256796
804,10,0.285067
807,10,0.294137
807,20,0.288091
806,30,0.25952
806,20,0.282968
805,10,0.334853
358,10,0.270261
3922,10,0.33393
3922,20,0.600175
4303,10,0.522787
768,10,0.297455
3711,10,0.354466
669,10,0.316551
669,12,0.3209
669,N53,0.342101
211,10,0.307114
211,Sof211,0.272688
667,10,0.315259
767,10,0.302877
767,2,0.317803
91,740,0.332829
91,10,0.333912
91,750,0.320779
91,720,0.297856
91,730,0.332457
7111,10,0.281666
3415,10,0.370084
3412,10,0.293813
653,10,0.303787
653,12,0.492337
653,20,0.317276
653,Sof653,0.314515
653,N51,0.310844
3411,10,0.293465
8544,10,0.298498
5333,10,0.30565
2544,10,0.312173
5522,10,0.237165
25,10,0.335278
25,20,0.680812
25,58,0.558448
25,25,0.40828
25,30,0.679771
25,50,0.679789
25,40,0.666674
25,60,0.300065
25,70,0.307484
25,N4,0.273555
92,10,0.325768
92,2,0.309441
92,720,0.325883
92,730,0.328932
20,11,0.210033
20,10,0.27809
20,13,0.242244
20,12,0.247571
20,15,0.204446
20,14,0.251107
20,17,0.281886
20,16,0.243979
20,19,0.279974
20,18,0.234726
20,Sof20,0.284913
20,5,0.229087
20,7,0.224525
20,6,0.220433
20,9,0.268697
20,8,0.236756
7276,10,0.26379
406,10,0.406077
406,N34,0.578391
406,20,0.669438
5504,10,0.268923
541,10,0.269891
7513,10,0.266969
4,150,0.537517
4,152,0.578899
4,210,0.665846
4,158,0.488478
4,310,0.295531
4,190,0.641649
4,218,0.664559
4,60,0.282148
4,61,0.366397
4,62,0.618406
4,130,0.450048
4,274,0.642762
4,110,0.441501
4,80,0.478061
4,138,0.397521
4,230,0.305232
4,N2,0.322379
4,170,0.637824
4,20,0.659904
4,22,0.555109
4,40,0.624273
4,180,0.654064
4,280,0.677837
4,250,0.348652
4,282,0.670198
4,272,0.316875
4,200,0.681525
4,140,0.371541
4,300,0.315151
4,302,0.303912
4,120,0.396716
4,260,0.597539
4,240,0.311154
4,70,0.286482
4,90,0.466166
4,100,0.373775
4,160,0.473097
4,220,0.698634
4,10,0.311945
4,54,0.642669
4,270,0.332768
4,30,0.555047
4,50,0.643789
4,290,0.681547
3975,10,0.384789
8655,10,0.284723
8900,10,0.292827
8900,20,0.293416
8900,N82,0.283415
8911,10,0.284935
3835,10,0.292135
4111,10,0.271095
5720,10,0.233801
5720,20,0.27728
717,N56,0.305373
717,N57,0.307164
717,20,0.301808
675,Sof675,0.700187
675,10,0.304986
5923,10,0.276887
2211,10,0.404089
672,10,0.306288
672,20,0.328258
672,N54,0.354505
672,30,0.314868
672,28,0.324931
672,35,0.440702
7955,10,0.319003
3403,10,0.324058
9888,10,0.307884
716,10,0.303523
716,5,0.331705
264,10,0.302948
5511,10,0.224412
6714,10,0.267965
7589,10,0.312526
4233,10,0.251214
4233,20,0.221057
2499,10,0.288051
4101,10,0.271228
55,10,0.221854
55,30,0.460944
55,5,0.218831
55,20,0.565399
5613,10,0.221388
5613,18,0.226842
57,10,0.610026
57,30,0.545476
57,20,0.467342
57,40,0.624148
57,38,0.598402
5611,10,0.255461
4103,10,0.303157
2310,10,0.351949
2310,N69,0.35992
8966,N84,0.270519
8966,12,0.388309
415,10,0.341444
7223,Sof7223,0.259999
6535,10,0.276177
410,10,0.258968
410,Sof410,0.62808
411,N35,0.555529
411,18,0.352205
412,10,0.254146
412,20,0.573837
412,25,0.257679
412,30,0.566887
412,50,0.679512
412,40,0.258479
412,60,0.544489
412,68,0.635523
412,15,0.257794
412,Sof412,0.398919
4304,10,0.283773
9779,10,0.284198
9779,2,0.272074
8677,10,0.264687
375,10,0.327927
375,12,0.320752
293,10,0.321892
6533,10,0.283079
989,710,0.324342
9098,710,0.2629
310,10,0.32213
700,10,0.662412
316,10,0.296544
89,Sof89,0.743659
89,10,0.306507
89,20,0.669626
89,30,0.311923
89,28,0.677453
89,50,0.295611
89,40,0.310189
89,60,0.404775
396,10,0.290964
395,10,0.30937
395,30,0.321603
395,20,0.368199
7912,10,0.288984
4404,10,0.235027
80,10,0.313206
80,N21,0.303458
5710,10,0.258323
5710,20,0.252135
87,740,0.313375
87,10,0.295493
87,750,0.308114
87,720,0.303683
87,730,0.311657
85,10,0.675837
85,20,0.67936
85,30,0.304977
85,28,0.370885
85,40,0.305632
85,2,0.649086
8510,10,0.28816
8510,30,0.275193
8510,20,0.26186
762,10,0.310257
2410,10,0.310619
4123,10,0.297832
6511,10,0.267032
6513,10,0.275289
6666,10,0.288517
6666,Sof6666,0.273145
6667,10,0.314465
6667,N76,0.521474
5503,10,0.230197
3,10,0.329248
3,40,0.670114
3,Sof3,0.277834
918,28,0.412512
918,30,0.415342
918,20,0.3124
918,10,0.297573
7,10,0.590182
8077,10,0.300613
367,10,0.266352
6953,10,0.275883
7213,10,0.46007
425,10,0.30117
425,18,0.309616
424,10,0.264316
424,2,0.337432
2414,10,0.291976
977,10,0.315962
531,30,0.347456
2444,10,0.317787
581,10,0.280697
581,20,0.295961
581,N50,0.293505
443,10,0.54153
443,20,0.485365
443,Sof443,0.266702
443,30,0.480904
443,40,0.660641
443,5,0.266811
3199,10,0.312122
441,10,0.332874
2932,10,0.494413
3955,10,0.346067
3955,Sof3955,0.307845
444,10,0.340794
444,26,0.499195
444,20,0.66478
444,22,0.346507
444,32,0.605489
444,44,0.460663
444,30,0.595738
444,N45,0.487718
444,N44,0.344101
444,40,0.529719
444,34,0.596899
444,42,0.569466
4622,10,0.285811
4622,20,0.224528
383,10,0.316851
241,10,0.32022
241,2,0.295527
241,20,0.669474
241,Sof241,0.346795
386,9,0.296629
386,10,0.304676
386,20,0.324624
242,N30,0.307448
242,10,0.307495
3553,10,0.365692
8556,10,0.28413
6678,10,0.272143
4623,10,0.288561
784,10,0.313611
784,2,0.286616
784,20,0.309416
784,4,0.303115
38,10,0.325317
38,30,0.335202
38,20,0.318248
38,40,0.328202
38,28,0.323721
780,10,0.319115
780,Sof780,0.542637
781,10,0.314379
781,30,0.335754
781,20,0.304597
781,40,0.299976
781,N60,0.331142
3500,10,0.431274
6502,10,0.269386
31,10,0.389385
31,30,0.334847
31,20,0.588332
31,N5,0.592383
31,40,0.313981
8533,10,0.408776
789,710,0.296646
35,10,0.666325
35,20,0.558179
35,32,0.669494
35,30,0.557578
35,50,0.303569
35,40,0.332252
34,10,0.64414
34,20,0.668961
7110,10,0.2671
9778,10,0.266212
8721,10,0.266795
434,10,0.241992
434,Sof434,0.227024
7688,Sof7688,0.272746
431,10,0.299764
431,20,0.694935
431,49,0.39571
431,46,0.426391
431,30,0.520716
431,43,0.301924
431,40,0.303698
431,N39,0.279554
431,6,0.299828
3613,10,0.293361
generic,generic,0.240901
334,10,0.302694
334,N32,0.307145
453,10,0.575385
5614,10,0.284497
574,N49,0.32638
574,10,0.357873
574,2,0.292576
574,20,0.305535
60,N12,0.315612
60,10,0.55526
60,26,0.524137
60,N11,0.437728
60,20,0.325929
60,30,0.307573
60,50,0.678775
60,35,0.641536
60,34,0.382059
60,12,0.681049
60,5,0.576405
60,40,0.676181
60,Sof60,0.535018
61,N13,0.318566
61,30,0.493306
258,10,0.31023
4102,10,0.280892
65,10,0.694121
65,20,0.654081
65,120,0.304168
65,30,0.657505
65,50,0.666784
65,40,0.671062
65,60,0.643476
65,98,0.301696
65,62,0.635125
65,130,0.300128
65,110,0.291047
65,70,0.637204
65,90,0.590046
65,80,0.674505
65,85,0.612644
65,95,0.590317
65,100,0.315946
65,Sof65,0.306128
65,78,0.636843
66,10,0.329872
66,20,0.318139
66,Sof66,0.542148
66,N14,0.446413
6531,10,0.275277
7266,10,0.271031
171,10,0.307211
7011,10,0.271921
854,10,0.307111
6688,10,0.286158
8944,10,0.275311
7717,10,0.318199
7155,10,0.271526
5233,10,0.309661
5700,10,0.272522
978,720,0.299743
978,710,0.306735
8534,100,0.398983
654,10,0.333697
2,50,0.387985
2,40,0.363782
2,52,0.411308
2,60,0.635084
2,62,0.316383
2,5,0.340081
2,70,0.318914
2,90,0.334621
2,80,0.322183
2,Sof2,0.2769
652,38,0.397264
652,20,0.31668
652,Sof652,0.345322
652,48,0.537311
652,30,0.318633
652,50,0.313726
652,40,0.310881
652,5,0.286916
481,10,0.322498
481,20,0.257585
650,10,0.308732
6,10,0.302355
6,20,0.280021
6,30,0.296884
6,50,0.289919
6,40,0.298952
6,60,0.303991
6,70,0.293005
6,8,0.362376
6,80,0.282598
6,N3,0.35447
6,100,0.360479
6,90,0.396062
6724,10,0.318261
7555,10,0.27821
402,10,0.277478
402,30,0.32732
402,20,0.274678
7926,10,0.285857
752,Sof752,0.572295
752,20,0.573191
8992,10,0.270892
754,10,0.303946
754,12,0.299855
465,10,0.224041
562,10,0.291176
651,10,0.672229
461,10,0.256511
461,20,0.512932
461,48,0.542564
461,32,0.547737
461,30,0.562332
461,40,0.573733
461,5,0.249152
4402,10,0.3004
9088,720,0.267555
9088,710,0.293021
3877,10,0.318378
99,740,0.297855
99,10,0.319519
99,20,0.311738
99,730,0.305951
98,740,0.326807
98,10,0.316943
98,750,0.310971
98,20,0.320752
98,770,0.326669
98,772,0.297589
98,762,0.322559
98,763,0.302122
98,760,0.316206
98,790,0.302645
98,764,0.229098
98,730,0.336181
6522,10,0.294414
5533,10,0.292668
3865,10,0.297274
227,10,0.341269
90,60,0.496486
90,62,0.503684
90,64,0.313144
90,110,0.674979
90,66,0.328017
90,80,0.328763
90,20,0.593651
90,44,0.258766
90,42,0.318587
90,40,0.308339
90,N23,0.287657
90,N22,0.568822
90,N24,0.310547
90,120,0.324198
90,108,0.699011
90,70,0.328806
90,90,0.309338
90,100,0.709684
90,92,0.313438
90,94,0.669969
90,10,0.729756
90,30,0.320343
90,50,0.315209
224,10,0.326159
6954,10,0.278655
222,10,0.30855
222,N28,0.300948
222,20,0.31965
869,710,0.323288
10,10,0.308773
13,10,0.299193
12,10,0.309536
12,20,0.287921
6353,10,0.292511
6524,10,0.254367
7212,10,0.276909
5714,10,0.272716
864,10,0.321889
864,Sof864,0.222861
5711,N74,0.220984
5711,10,0.27855
866,10,0.320473
3965,10,0.293344
722,10,0.681069
721,10,0.397874
721,20,0.320478
721,N58,0.297575
8835,10,0.266382
8835,Sof8835,0.281935
5812,10,0.379145
2357,10,0.289928
8833,10,0.304634
3855,10,0.261703
3855,20,0.348614
7933,10,0.278103
886,2,0.33632
886,20,0.315439
886,10,0.459909
5112,10,0.302108
4243,10,0.273012
554,10,0.501177
554,12,0.289702
554,18,0.331355
888,710,0.326124
551,N48,0.280335
551,10,0.618555
3866,10,0.321603
553,10,0.552976
553,20,0.334481
553,22,0.296176
3631,10,0.377658
8277,10,0.281321
3533,10,0.278767
7021,10,0.282537
234,10,0.303327
7677,10,0.312037
4613,10,0.273664
4613,4,0.275767
4612,20,0.284116
4612,N72,0.313664
5050,10,0.323193
232,10,0.314218
232,20,0.321544
232,32,0.434092
232,30,0.332361
232,50,0.304906
232,40,0.332143
232,60,0.293498
232,N29,0.308601
232,70,0.33252
959,710,0.311986
7255,10,0.308298
7079,10,0.283717
46,10,0.655236
44,10,0.310723
44,20,0.330623
44,32,0.645637
44,30,0.656561
44,50,0.540333
44,40,0.249057
44,60,0.650897
44,70,0.637404
44,82,0.236978
44,90,0.259971
44,80,0.56373
42,6,0.659184
40,150,0.520971
40,152,0.273014
40,192,0.575743
40,60,0.662715
40,130,0.506591
40,110,0.597719
40,69,0.55819
40,80,0.508269
40,170,0.570875
40,20,0.321226
40,22,0.303707
40,40,0.669338
40,182,0.608578
40,140,0.541402
40,120,0.508529
40,72,0.64901
40,70,0.633251
40,102,0.597738
40,90,0.551756
40,160,0.275442
40,N7,0.688468
40,11,0.402611
40,10,0.342237
40,39,0.68092
40,12,0.308483
40,14,0.316832
40,16,0.325893
40,31,0.734221
40,30,0.300571
40,37,0.712271
40,50,0.664574
40,35,0.705063
41,10,0.494239
41,20,0.578145
41,22,0.477112
41,30,0.487518
41,1,0.423438
41,Sof41,0.418319
1,20,0.437821
1,30,0.59468
1,50,0.416874
1,40,0.609358
1,52,0.306034
1,60,0.633727
1,62,0.669789
1,70,0.674059
1,80,0.626567
8925,10,0.31295
808,N62,0.32301
808,720,0.302946
808,710,0.311609
5,10,0.40816
5,20,0.543277
5,30,0.542434
5,50,0.485462
5,40,0.426699
5,60,0.405084
5,Sof5,0.484115
8676,10,0.32479
9892,10,0.292983
325,10,0.312817
325,Sof325,0.302755
5803,10,0.225173
9898,710,0.28204
2422,10,0.323228
6403,N75,0.266937
6403,10,0.272073
9119,10,0.264386
4311,10,0.275855
4313,10,0.289376
4313,20,0.302737
4314,10,0.300493
204,10,0.312356
204,Sof204,0.312509
204,20,0.317387
206,10,0.301301
899,10,0.315132
899,N65,0.423526
899,20,0.312279
899,16,0.330257
899,30,0.311892
899,36,0.320508
899,40,0.32873
899,Sof899,0.690006
7626,10,0.277949
77,10,0.660569
77,20,0.639771
77,30,0.654866
77,35,0.547633
77,1,0.626555
77,2,0.658902
77,N20,0.608283
75,10,0.514102
75,38,0.289557
75,20,0.614614
75,Sof75,0.663321
75,N19,0.408777
75,50,0.356058
75,40,0.691927
75,60,0.653456
75,70,0.662569
75,30,0.562129
8967,N85,0.321279
73,10,0.304534
73,20,0.311064
73,Sof73,0.280768
3933,10,0.311798
71,10,0.291879
71,20,0.329822
71,N17,0.30044
71,N18,0.436385
71,30,0.303988
71,28,0.298697
71,2,0.328523
70,10,0.318216
70,Sof70,0.276959
70,20,0.640527
70,48,0.654583
70,N15,0.379557
70,N16,0.582497
70,30,0.652343
70,42,0.653351
70,50,0.653914
70,40,0.688955
70,60,0.654709
70,130,0.38827
70,110,0.303992
70,70,0.663286
70,120,0.314459
70,90,0.673403
70,80,0.637969
70,100,0.681661
